,날짜,BDI,WS
1219,2014-05-08,1008.0,38.5
1220,2014-05-09,997.0,36.8
1221,2014-05-10,991.9278419333757,33.92320951074356
1222,2014-05-11,991.4036502300271,33.96033944018498
1223,2014-05-12,987.0,36.8
1224,2014-05-13,982.0,36.8
1225,2014-05-14,1002.0,36.8
1226,2014-05-15,1021.0,36.8
1227,2014-05-16,1027.0,34.0
1228,2014-05-17,1028.85163767353,34.0135724422864
1229,2014-05-18,1027.884521463208,33.99087875540562
1230,2014-05-19,1022.0,34.0
1231,2014-05-20,1010.0,34.0
1232,2014-05-21,988.0,34.0
1233,2014-05-22,966.0,34.0
1234,2014-05-23,964.0,33.5
1235,2014-05-24,968.6639279594584,33.19379485456918
1236,2014-05-25,977.3464762828867,33.04230787563379
1237,2014-05-26,981.5964505364443,33.11663853563344
1238,2014-05-27,973.0,33.5
1239,2014-05-28,954.0,33.5
1240,2014-05-29,940.0,33.5
1241,2014-05-30,934.0,31.0
1242,2014-05-31,929.8603228172442,28.22230039005685
1243,2014-06-01,927.6734131251179,28.180105913563875
1244,2014-06-02,934.0,31.0
1245,2014-06-03,948.0,31.0
1246,2014-06-04,959.0,31.0
1247,2014-06-05,977.0,31.0
1248,2014-06-06,989.0,34.0
1249,2014-06-07,994.0584173917832,39.79845975479986
1250,2014-06-08,994.0634824975501,39.84014822989151
1251,2014-06-09,999.0,34.0
1252,2014-06-10,1004.0,34.0
1253,2014-06-11,973.0,34.0
1254,2014-06-12,939.0,34.0
1255,2014-06-13,906.0,37.5
1256,2014-06-14,890.9268818685442,37.359613704035766
1257,2014-06-15,891.6398992782047,37.27910696813163
1258,2014-06-16,880.0,37.5
1259,2014-06-17,858.0,37.5
1260,2014-06-18,867.0,37.5
1261,2014-06-19,902.0,37.5
1262,2014-06-20,904.0,37.0
1263,2014-06-21,900.8641401529763,39.416160895049394
1264,2014-06-22,897.1841778176449,39.16399685082383
1265,2014-06-23,886.0,37.0
1266,2014-06-24,867.0,37.0
1267,2014-06-25,846.0,37.0
1268,2014-06-26,824.0,37.0
1269,2014-06-27,831.0,50.0
1270,2014-06-28,832.2068753162586,59.025970505467555
1271,2014-06-29,827.222062368839,59.278556197868966
1272,2014-06-30,850.0,50.0
1273,2014-07-01,894.0,50.0
1274,2014-07-02,890.0,50.0
1275,2014-07-03,890.0,50.0
1276,2014-07-04,893.0,48.0
1277,2014-07-05,893.8446848336976,42.18749910576383
1278,2014-07-06,891.892089796878,41.93599542768979
1279,2014-07-07,888.0,48.0
1280,2014-07-08,881.0,48.0
1281,2014-07-09,863.0,48.0
1282,2014-07-10,836.0,48.0
1283,2014-07-11,814.0,49.0
1284,2014-07-12,804.0446548174881,50.28579889619304
1285,2014-07-13,804.2015876665185,50.53674764979428
1286,2014-07-14,798.0,49.0
1287,2014-07-15,782.0,49.0
1288,2014-07-16,755.0,49.0
1289,2014-07-17,738.0,49.0
1290,2014-07-18,732.0,45.0
1291,2014-07-19,728.5146720595995,44.23707255066016
1292,2014-07-20,726.0492615781026,43.9860048706633
1293,2014-07-21,724.0,45.0
1294,2014-07-22,723.0,45.0
1295,2014-07-23,727.0,45.0
1296,2014-07-24,732.0,45.0
1297,2014-07-25,739.0,50.0
1298,2014-07-26,742.2839818918214,51.569119437152985
1299,2014-07-27,741.8121140100035,51.82038049139229
1300,2014-07-28,743.0,50.0
1301,2014-07-29,747.0,50.0
1302,2014-07-30,754.0,50.0
1303,2014-07-31,755.0,50.0
1304,2014-08-01,751.0,46.0
1305,2014-08-02,749.4654242840426,44.96111600692111
1306,2014-08-03,751.0912864713572,44.7097600986404
1307,2014-08-04,753.0,46.0
1308,2014-08-05,755.0,46.0
1309,2014-08-06,759.0,46.0
1310,2014-08-07,765.0,46.0
1311,2014-08-08,777.0,44.5
1312,2014-08-09,778.5534341068161,45.32187453053045
1313,2014-08-10,772.5724142911732,44.94459994582375
1314,2014-08-11,792.0,44.5
1315,2014-08-12,836.0,44.5
1316,2014-08-13,871.0,44.5
1317,2014-08-14,942.0,44.5
1318,2014-08-15,1015.0,55.0
1319,2014-08-16,1050.5121233062532,59.36859745277287
1320,2014-08-17,1048.4531480187034,59.746365001176756
1321,2014-08-18,1042.0,55.0
1322,2014-08-19,1040.0,55.0
1323,2014-08-20,1061.0,55.0
1324,2014-08-21,1096.0,55.0
1325,2014-08-22,1088.0,52.5
1326,2014-08-23,1079.9740408071518,53.665259526609304
1327,2014-08-24,1080.0702745657059,53.69958967427472
1328,2014-08-25,1079.618584973305,53.13410316104167
1329,2014-08-26,1070.0,52.5
1330,2014-08-27,1063.0,52.5
1331,2014-08-28,1119.0,52.5
1332,2014-08-29,1147.0,42.0
1333,2014-08-30,1156.695349901913,35.415773055553984
1334,2014-08-31,1153.8183009715008,35.03793478916929
1335,2014-09-01,1151.0,42.0
1336,2014-09-02,1149.0,42.0
1337,2014-09-03,1142.0,42.0
1338,2014-09-04,1147.0,42.0
1339,2014-09-05,1155.0,42.5
1340,2014-09-06,1155.372061307681,42.08671957467195
1341,2014-09-07,1150.8404350833996,42.144361088534566
1342,2014-09-08,1166.0,42.5
1343,2014-09-09,1197.0,42.5
1344,2014-09-10,1197.0,42.5
1345,2014-09-11,1186.0,42.5
1346,2014-09-12,1181.0,39.0
1347,2014-09-13,1181.0285131877295,34.762081868118834
1348,2014-09-14,1183.1227217860653,34.69888060867164
1349,2014-09-15,1173.0,39.0
1350,2014-09-16,1150.0,39.0
1351,2014-09-17,1124.0,39.0
1352,2014-09-18,1089.0,39.0
1353,2014-09-19,1075.0,37.0
1354,2014-09-20,1071.8199285816834,37.10395994304003
1355,2014-09-21,1075.5971815240023,37.164451763047154
1356,2014-09-22,1077.0,37.0
1357,2014-09-23,1073.0,37.0
1358,2014-09-24,1056.0,37.0
1359,2014-09-25,1038.0,37.0
1360,2014-09-26,1049.0,34.0
1361,2014-09-27,1057.947494941362,31.18182516537933
1362,2014-09-28,1060.2215880129365,31.12742398925976
1363,2014-09-29,1062.0,34.0
1364,2014-09-30,1063.0,34.0
1365,2014-10-01,1055.0,34.0
1366,2014-10-02,1041.0,34.0
1367,2014-10-03,1037.0,39.0
1368,2014-10-04,1035.9755362984638,47.22086583917825
1369,2014-10-05,1035.3944102407486,47.27470382423979
1370,2014-10-06,1029.0,39.0
1371,2014-10-07,1015.0,39.0
1372,2014-10-08,991.0,39.0
1373,2014-10-09,974.0,39.0
1374,2014-10-10,963.0,44.0
1375,2014-10-11,957.5290713727319,43.686415790061744
1376,2014-10-12,956.5343538574841,43.63267115360101
1377,2014-10-13,954.0,44.0
1378,2014-10-14,948.0,44.0
1379,2014-10-15,935.0,44.0
1380,2014-10-16,930.0,44.0
1381,2014-10-17,944.0,45.0
1382,2014-10-18,937.8501319024018,45.221879885769994
1383,2014-10-19,919.4642206350703,45.28548894170295
1384,2014-10-20,973.0,45.0
1385,2014-10-21,1090.0,45.0
1386,2014-10-22,1136.0,45.0
1387,2014-10-23,1155.0,45.0
1388,2014-10-24,1192.0,44.0
1389,2014-10-25,1212.332321245028,43.92924040527882
1390,2014-10-26,1220.9806359414968,43.86934942178554
1391,2014-10-27,1285.0,44.0
1392,2014-10-28,1395.0,44.0
1393,2014-10-29,1428.0,44.0
1394,2014-10-30,1424.0,44.0
1395,2014-10-31,1428.0,44.0
1396,2014-11-01,1431.9251292825447,46.58100457757442
1397,2014-11-02,1436.1890133986753,50.950387105442665
1398,2014-11-03,1456.0,57.5
1399,2014-11-04,1484.0,57.5
1400,2014-11-05,1464.0,57.5
1401,2014-11-06,1436.0,57.5
1402,2014-11-07,1437.0,55.0
1403,2014-11-08,1442.000158293683,53.544552558203534
1404,2014-11-09,1442.5772783390705,53.674722207582434
1405,2014-11-10,1418.0,55.0
1406,2014-11-11,1370.0,55.0
1407,2014-11-12,1327.0,55.0
1408,2014-11-13,1264.0,55.0
1409,2014-11-14,1256.0,52.0
1410,2014-11-15,1252.856220141335,52.48772902018313
1411,2014-11-16,1248.4844389027517,52.475790336309
1412,2014-11-17,1264.0,52.0
1413,2014-11-18,1296.0,52.0
1414,2014-11-19,1306.0,52.0
1415,2014-11-20,1332.0,52.0
1416,2014-11-21,1324.0,52.5
1417,2014-11-22,1315.7511303698634,59.20734817753208
1418,2014-11-23,1313.7759964324252,58.890959543910334
1419,2014-11-24,1317.0,52.5
1420,2014-11-25,1313.0,52.5
1421,2014-11-26,1239.0,52.5
1422,2014-11-27,1187.0,52.5
1423,2014-11-28,1153.0,65.0
1424,2014-11-29,1139.1520760001004,67.55945456132656
1425,2014-11-30,1141.8611722905314,67.87716027207787
1426,2014-12-01,1137.0,65.0
1427,2014-12-02,1119.0,65.0
1428,2014-12-03,1079.0,65.0
1429,2014-12-04,1019.0,65.0
1430,2014-12-05,982.0,60.0
1431,2014-12-06,964.5829900978247,58.18785932188011
1432,2014-12-07,961.6707622469328,57.87008690873209
1433,2014-12-08,952.0,60.0
1434,2014-12-09,933.0,60.0
1435,2014-12-10,911.0,60.0
1436,2014-12-11,887.0,60.0
1437,2014-12-12,863.0,70.0
1438,2014-12-13,850.2149937892643,77.73029600322933
1439,2014-12-14,848.3357134457251,78.04802091864687
1440,2014-12-15,845.0,70.0
1441,2014-12-16,838.0,70.0
1442,2014-12-17,827.0,70.0
1443,2014-12-18,814.0,70.0
1444,2014-12-19,803.0,68.5
1445,2014-12-20,797.5518447522082,66.17309981674718
1446,2014-12-21,796.9349024089687,65.85610220246353
1447,2014-12-22,794.0,68.5
1448,2014-12-23,788.0,68.5
1449,2014-12-24,782.0,68.5
1450,2014-12-25,777.3967065872006,67.0455810327015
1451,2014-12-26,774.3576515173398,65.95896525638678
1452,2014-12-27,772.8819157878463,64.86482622478833
1453,2014-12-28,772.9694993987193,63.763163937906086
1454,2014-12-29,774.3011528196914,62.65397839574012
1455,2014-12-30,774.9613788691543,61.53726959829038
1456,2014-12-31,774.6309280168401,60.41303754555689
1457,2015-01-01,773.3098002627487,59.281282237539656
1458,2015-01-02,771.0,58.0
1459,2015-01-03,767.6955140492348,57.31693226174763
1460,2015-01-04,763.7242998144225,57.127798406160295
1461,2015-01-05,761.0,58.0
1462,2015-01-06,758.0,58.0
1463,2015-01-07,744.0,58.0
1464,2015-01-08,724.0,58.0
1465,2015-01-09,709.0,67.5
1466,2015-01-10,700.0210208880158,74.10427947350635
1467,2015-01-11,699.6670628774827,74.38798283524741
1468,2015-01-12,723.0,67.5
1469,2015-01-13,762.0,67.5
1470,2015-01-14,757.0,67.5
1471,2015-01-15,749.0,67.5
1472,2015-01-16,741.0,67.5
1473,2015-01-17,735.4405473472659,67.50054262161673
1474,2015-01-18,733.3727923471768,67.30342862850333
1475,2015-01-19,739.0,67.5
1476,2015-01-20,753.0,67.5
1477,2015-01-21,770.0,67.5
1478,2015-01-22,751.0,67.5
1479,2015-01-23,720.0,68.0
1480,2015-01-24,705.5417897600271,68.40984760800907
1481,2015-01-25,707.7256064271943,68.45455288487645
1482,2015-01-26,703.0,68.0
1483,2015-01-27,688.0,68.0
1484,2015-01-28,666.0,68.0
1485,2015-01-29,632.0,68.0
1486,2015-01-30,608.0,62.0
1487,2015-01-31,597.0447945793201,54.85063488095479
1488,2015-02-01,596.4142332716027,54.79728074853945
1489,2015-02-02,590.0,62.0
1490,2015-02-03,577.0,62.0
1491,2015-02-04,569.0,62.0
1492,2015-02-05,564.0,62.0
1493,2015-02-06,559.0,58.0
1494,2015-02-07,555.3712810701387,58.58404335390013
1495,2015-02-08,553.5081183357826,58.63643855239047
1496,2015-02-09,554.0,58.0
1497,2015-02-10,556.0,58.0
1498,2015-02-11,553.0,58.0
1499,2015-02-12,540.0,58.0
1500,2015-02-13,530.0,57.5
1501,2015-02-14,524.5386237169978,57.542770399330145
1502,2015-02-15,523.0105779223018,57.47254800198191
1503,2015-02-16,522.0,57.5
1504,2015-02-17,520.9394335890862,57.33097764264441
1505,2015-02-18,519.8287179198786,57.25962968065514
1506,2015-02-19,518.6679065822711,57.187906530452196
1507,2015-02-20,517.4461764649944,57.11580819203556
1508,2015-02-21,516.0985889004337,57.04333466540525
1509,2015-02-22,514.6143207773199,56.97048595056125
1510,2015-02-23,513.0,56.5
1511,2015-02-24,512.0,56.5
1512,2015-02-25,516.0,56.5
1513,2015-02-26,524.0,56.5
1514,2015-02-27,540.0,50.0
1515,2015-02-28,547.8762707083001,48.461713914808
1516,2015-03-01,546.8172582059153,48.14749229851463
1517,2015-03-02,548.0,50.0
1518,2015-03-03,553.0,50.0
1519,2015-03-04,559.0,50.0
1520,2015-03-05,561.0,50.0
1521,2015-03-06,562.23050666857,49.74595742398298
1522,2015-03-07,563.4642962849666,49.775031766985464
1523,2015-03-08,565.5,50.0
1524,2015-03-09,568.0,50.0
1525,2015-03-10,568.0,50.0
1526,2015-03-11,565.0,50.0
1527,2015-03-12,560.0,50.0
1528,2015-03-13,562.0,50.0
1529,2015-03-14,563.0307621043335,49.88876232563309
1530,2015-03-15,562.3209813914586,49.873550508264714
1531,2015-03-16,564.0,50.0
1532,2015-03-17,568.0,50.0
1533,2015-03-18,571.0,47.5
1534,2015-03-19,584.0,47.5
1535,2015-03-20,591.0,47.5
1536,2015-03-21,594.0905083127394,42.81652263498224
1537,2015-03-22,594.3343989150985,42.88529711895159
1538,2015-03-23,594.0,47.5
1539,2015-03-24,594.0,52.5
1540,2015-03-25,597.0,51.0
1541,2015-03-26,598.0,51.0
1542,2015-03-27,598.0,51.5
1543,2015-03-28,597.5534614027291,49.61713323239998
1544,2015-03-29,597.1275963324514,49.09279392402199
1545,2015-03-30,599.0,50.0
1546,2015-03-31,602.0,52.5
1547,2015-04-01,596.2699222140534,54.00420421961123
1548,2015-04-02,588.0,52.5
1549,2015-04-03,584.9420676629163,50.33864381164941
1550,2015-04-04,587.0662116253749,49.470589783294464
1551,2015-04-05,589.657144744306,49.978481986077625
1552,2015-04-06,588.0,52.0
1553,2015-04-07,583.0,51.0
1554,2015-04-08,580.3949871860428,49.45484735376162
1555,2015-04-09,580.5244502544874,52.38450342481548
1556,2015-04-10,580.0,60.0
1557,2015-04-11,578.2451959155474,67.50122671305535
1558,2015-04-12,575.2695817795131,70.4733004022889
1559,2015-04-13,574.1599120160206,68.85201653360615
1560,2015-04-14,578.0,62.5
1561,2015-04-15,586.0,65.0
1562,2015-04-16,593.0,62.5
1563,2015-04-17,596.7169126405976,49.96193361053526
1564,2015-04-18,596.9005628207588,46.10809346733573
1565,2015-04-19,596.3856228900605,51.07530825014092
1566,2015-04-20,598.0,65.0
1567,2015-04-21,601.0,70.0
1568,2015-04-22,600.6763099775476,64.80284209422047
1569,2015-04-23,599.0,64.0
1570,2015-04-24,598.6872601933409,64.84939305318855
1571,2015-04-25,599.727367603947,64.93548299628942
1572,2015-04-26,600.6543649117973,64.17658516093961
1573,2015-04-27,600.0,62.5
1574,2015-04-28,597.7604343055445,60.72790415834456
1575,2015-04-29,593.9395063914415,59.24627699801254
1576,2015-04-30,589.8988445224711,58.1278180661431
1577,2015-05-01,587.0,57.5
1578,2015-05-02,585.2470422772795,56.980404887791906
1579,2015-05-03,584.6359019010583,56.95145064131016
1580,2015-05-04,583.4557368808255,57.285664623290984
1581,2015-05-05,580.0,57.5
1582,2015-05-06,575.0,57.5
1583,2015-05-07,573.0,57.5
1584,2015-05-08,574.0,60.0
1585,2015-05-09,574.8431420138155,56.69438989545466
1586,2015-05-10,575.3569866003868,57.05121169120124
1587,2015-05-11,578.0,60.0
1588,2015-05-12,589.0,60.0
1589,2015-05-13,634.0,60.0
1590,2015-05-14,637.0,60.0
1591,2015-05-15,634.0,78.0
1592,2015-05-16,633.2403587775943,113.64695636926584
1593,2015-05-17,634.1198694735345,113.28813308920478
1594,2015-05-18,630.0,78.0
1595,2015-05-19,620.0,78.0
1596,2015-05-20,606.0,78.0
1597,2015-05-21,592.0,72.5
1598,2015-05-22,586.0,70.0
1599,2015-05-23,582.8649397935625,24.973563755938184
1600,2015-05-24,581.5902511458119,10.306804305224645
1601,2015-05-25,582.0189087089187,25.48712531933323
1602,2015-05-26,584.0,70.0
1603,2015-05-27,587.0,70.0
1604,2015-05-28,588.0,67.5
1605,2015-05-29,589.0,61.0
1606,2015-05-30,589.2156500798766,9.595490357821195
1607,2015-05-31,588.7181766384085,10.466230398791211
1608,2015-06-01,589.0,62.5
1609,2015-06-02,591.0,62.5
1610,2015-06-03,598.0,57.5
1611,2015-06-04,603.0,60.0
1612,2015-06-05,610.0,60.0
1613,2015-06-06,612.5761731595986,111.27525530598274
1614,2015-06-07,610.5990893480147,111.72890773341472
1615,2015-06-08,610.0,62.5
1616,2015-06-09,612.0,64.0
1617,2015-06-10,618.0,62.5
1618,2015-06-11,629.0,62.5
1619,2015-06-12,642.0,62.0
1620,2015-06-13,647.2017671976008,-1.1971769021587022
1621,2015-06-14,646.038629596652,0.1925954029590855
1622,2015-06-15,656.0,65.0
1623,2015-06-16,681.0,67.5
1624,2015-06-17,725.0,67.5
1625,2015-06-18,773.0,70.0
1626,2015-06-19,779.0,72.5
1627,2015-06-20,777.829545468101,143.26378437861106
1628,2015-06-21,776.6500728593538,142.8624426439899
1629,2015-06-22,779.0,72.5
1630,2015-06-23,790.0,71.25
1631,2015-06-24,829.0,68.0
1632,2015-06-25,829.0,68.0
1633,2015-06-26,823.0,62.5
1634,2015-06-27,820.253033385994,-27.510514795537098
1635,2015-06-28,819.9551155416353,-26.2621138748717
1636,2015-06-29,813.0,65.0
1637,2015-06-30,800.0,63.0
1638,2015-07-01,794.0,63.0
1639,2015-07-02,794.0,59.7
1640,2015-07-03,805.0,60.0
1641,2015-07-04,809.911586145296,168.75813214948187
1642,2015-07-05,808.3608353827683,168.32542944929833
1643,2015-07-06,815.0,60.0
1644,2015-07-07,830.0,67.5
1645,2015-07-08,840.0,67.5
1646,2015-07-09,853.0,67.5
1647,2015-07-10,874.0,70.0
1648,2015-07-11,887.2948603039999,-55.77604352722645
1649,2015-07-12,892.1510412717232,-55.32194006803556
1650,2015-07-13,900.0,70.0
1651,2015-07-14,915.0,70.0
1652,2015-07-15,951.0,70.0
1653,2015-07-16,1009.0,70.0
1654,2015-07-17,1048.0,80.0
1655,2015-07-18,1058.281422826902,229.98372345812558
1656,2015-07-19,1047.8000200241206,229.5061385218616
1657,2015-07-20,1067.0,80.0
1658,2015-07-21,1113.0,80.0
1659,2015-07-22,1118.0,80.0
1660,2015-07-23,1102.0,80.0
1661,2015-07-24,1086.0,72.0
1662,2015-07-25,1080.656152142954,-100.1225268260308
1663,2015-07-26,1085.4613057200013,-99.6173092651041
1664,2015-07-27,1090.0,72.0
1665,2015-07-28,1094.0,72.0
1666,2015-07-29,1104.0,72.0
1667,2015-07-30,1100.0,72.0
1668,2015-07-31,1131.0,56.0
1669,2015-08-01,1141.9709200675225,218.9510359524864
1670,2015-08-02,1131.6342615572494,218.41514468226467
1671,2015-08-03,1151.0,56.0
1672,2015-08-04,1200.0,56.0
1673,2015-08-05,1222.0,56.0
1674,2015-08-06,1201.0,56.0
1675,2015-08-07,1200.0,43.5
1676,2015-08-08,1204.9306655450664,-149.0951778294276
1677,2015-08-09,1209.3947797617877,-148.86222628635312
1678,2015-08-10,1197.0,42.5
1679,2015-08-11,1162.0,41.0
1680,2015-08-12,1093.0,40.0
1681,2015-08-13,1046.0,40.0
1682,2015-08-14,1055.0,40.0
1683,2015-08-15,1066.4433971515514,246.0623260797219
1684,2015-08-16,1070.306537637317,244.6276604139912
1685,2015-08-17,1063.0,37.5
1686,2015-08-18,1046.0,35.0
1687,2015-08-19,1031.0,32.5
1688,2015-08-20,1014.0,30.0
1689,2015-08-21,994.0,30.0
1690,2015-08-22,994.0,29.0
1691,2015-08-23,994.0,29.0
1692,2015-08-24,968.0,29.0
1693,2015-08-25,968.0,29.0
1694,2015-08-26,918.0,29.0
1695,2015-08-27,905.0,29.0
1696,2015-08-28,903.0,29.0
1697,2015-08-29,904.2360437641709,305.43401947442874
1698,2015-08-30,908.0282866707978,397.5804285382008
1699,2015-08-31,911.3194801415952,306.43360467175836
1700,2015-09-01,911.0,33.0
1701,2015-09-02,906.0,36.0
1702,2015-09-03,891.0,48.5
1703,2015-09-04,875.0,45.0
1704,2015-09-05,869.287100179858,284.1254849595878
1705,2015-09-06,873.5265875789139,283.3827859132533
1706,2015-09-07,876.0,45.0
1707,2015-09-08,873.0,45.0
1708,2015-09-09,855.0,48.5
1709,2015-09-10,830.0,47.5
1710,2015-09-11,818.0,47.5
1711,2015-09-12,811.5694182355948,-203.03123030783817
1712,2015-09-13,808.4654502425872,-200.9120858077341
1713,2015-09-14,805.0,51.5
1714,2015-09-15,802.0,49.0
1715,2015-09-16,814.0,49.0
1716,2015-09-17,883.0,62.5
1717,2015-09-18,960.0,63.0
1718,2015-09-19,1003.9147300539639,320.64083623878065
1719,2015-09-20,1009.3002162508305,319.8095970871985
1720,2015-09-21,978.0,63.0
1721,2015-09-22,923.0,64.0
1722,2015-09-23,917.0,61.5
1723,2015-09-24,922.0,63.0
1724,2015-09-25,943.0,63.0
1725,2015-09-26,954.2960765835952,-221.27489204269244
1726,2015-09-27,952.5070932731949,-220.39587581764
1727,2015-09-28,943.0,63.0
1728,2015-09-29,926.0,66.0
1729,2015-09-30,900.0,75.0
1730,2015-10-01,888.0,77.5
1731,2015-10-02,889.0,90.0
1732,2015-10-03,888.6979639725406,416.7472559244056
1733,2015-10-04,885.2855437028197,415.81539844184726
1734,2015-10-05,881.0,90.0
1735,2015-10-06,869.0,87.5
1736,2015-10-07,817.0,85.0
1737,2015-10-08,817.0,85.0
1738,2015-10-09,809.0,85.0
1739,2015-10-10,805.5754462703243,-264.201780100386
1740,2015-10-11,808.5825326284423,-263.21068128470597
1741,2015-10-12,809.0,85.0
1742,2015-10-13,804.0,85.0
1743,2015-10-14,787.0,77.5
1744,2015-10-15,766.0,80.0
1745,2015-10-16,754.0,77.0
1746,2015-10-17,745.9449167102302,431.9695988397826
1747,2015-10-18,741.715613594921,428.5830286960479
1748,2015-10-19,747.0,70.0
1749,2015-10-20,762.0,70.0
1750,2015-10-21,780.0,67.5
1751,2015-10-22,786.0,60.0
1752,2015-10-23,774.0,60.0
1753,2015-10-24,768.1333098592991,-318.1077394961687
1754,2015-10-25,769.265958144735,-318.6560880138363
1755,2015-10-26,759.0,55.0
1756,2015-10-27,739.0,47.5
1757,2015-10-28,736.0,47.5
1758,2015-10-29,728.0,45.0
1759,2015-10-30,721.0,60.0
1760,2015-10-31,718.6902562231851,496.15490273219683
1761,2015-11-01,718.872499317437,496.6325443084937
1762,2015-11-02,706.0,65.0
1763,2015-11-03,680.0,68.0
1764,2015-11-04,657.0,65.0
1765,2015-11-05,640.0,65.0
1766,2015-11-06,631.0,67.5
1767,2015-11-07,627.7351703234145,-399.52088683293937
1768,2015-11-08,628.785446874879,-399.085588290376
1769,2015-11-09,628.0,65.0
1770,2015-11-10,622.0,65.0
1771,2015-11-11,599.0,65.0
1772,2015-11-12,579.0,62.5
1773,2015-11-13,560.0,62.5
1774,2015-11-14,552.1126074333088,562.0871491488299
1775,2015-11-15,554.2509697192288,560.7336493218412
1776,2015-11-16,550.0,62.5
1777,2015-11-17,537.0,62.5
1778,2015-11-18,519.0,62.5
1779,2015-11-19,504.0,62.5
1780,2015-11-20,498.0,62.0
1781,2015-11-21,499.16392883671807,-471.15017499057814
1782,2015-11-22,506.4241582715836,-470.3725806007426
1783,2015-11-23,516.0,60.0
1784,2015-11-24,528.0,62.5
1785,2015-11-25,546.0,62.5
1786,2015-11-26,562.0,62.5
1787,2015-11-27,581.0,62.5
1788,2015-11-28,586.4851045195603,625.9525600579501
1789,2015-11-29,579.6817535833948,624.0787371702048
1790,2015-11-30,584.0,61.5
1791,2015-12-01,598.0,70.0
1792,2015-12-02,590.0,87.5
1793,2015-12-03,574.0,95.0
1794,2015-12-04,563.0,232.5
1795,2015-12-05,555.9577637390335,-199.16680855589905
1796,2015-12-06,552.2765904254368,-245.03005210730032
1797,2015-12-07,551.0,90.0
1798,2015-12-08,551.0,87.5
1799,2015-12-09,546.0,87.5
1800,2015-12-10,534.0,89.0
1801,2015-12-11,522.0,87.5
1802,2015-12-12,517.8608276151532,477.79376015211284
1803,2015-12-13,519.4778480438138,474.42299545204105
1804,2015-12-14,508.0,82.5
1805,2015-12-15,484.0,83.5
1806,2015-12-16,471.0,87.5
1807,2015-12-17,471.0,87.5
1808,2015-12-18,477.0,90.0
1809,2015-12-19,480.56263960407557,-336.58863030112025
1810,2015-12-20,480.6067404784018,-335.479029579688
1811,2015-12-21,478.0,88.0
1812,2015-12-22,474.0,88.0
1813,2015-12-23,475.0,87.5
1814,2015-12-24,478.0,87.5
1815,2015-12-25,479.61365743735337,-425.2275273218586
1816,2015-12-26,479.36384430056813,-594.4222354556466
1817,2015-12-27,478.43244392888704,-422.6502119153283
1818,2015-12-28,478.0,87.5
1819,2015-12-29,478.0,87.5
1820,2015-12-30,478.0,87.5
1821,2015-12-31,478.0,87.5
1822,2016-01-01,478.029971710146,-460.22548173015747
1823,2016-01-02,478.07732328841445,-641.0309889360062
1824,2016-01-03,476.82764106410525,-457.5651532913196
1825,2016-01-04,473.0,87.5
1826,2016-01-05,468.0,117.5
1827,2016-01-06,467.0,112.5
1828,2016-01-07,445.0,110.0
1829,2016-01-08,429.0,87.5
1830,2016-01-09,421.9744669892325,544.1917004900638
1831,2016-01-10,421.60852645020407,538.8856094323503
1832,2016-01-11,415.0,77.5
1833,2016-01-12,402.0,63.5
1834,2016-01-13,394.0,58.5
1835,2016-01-14,383.0,57.5
1836,2016-01-15,373.0,57.5
1837,2016-01-16,369.1979594064834,-437.9464323620986
1838,2016-01-17,370.83392001643523,-434.3903387164145
1839,2016-01-18,369.0,62.0
1840,2016-01-19,363.0,75.0
1841,2016-01-20,358.0,74.0
1842,2016-01-21,355.0,70.0
1843,2016-01-22,354.0,70.0
1844,2016-01-23,355.1757854044531,602.9955301857165
1845,2016-01-24,357.4077056173414,598.8498950478313
1846,2016-01-25,354.0,64.0
1847,2016-01-26,345.0,64.0
1848,2016-01-27,337.0,57.0
1849,2016-01-28,325.0,57.5
1850,2016-01-29,317.0,62.0
1851,2016-01-30,312.0941856605264,-529.5847143050997
1852,2016-01-31,310.37963369135673,-527.3394109886102
1853,2016-02-01,314.0,62.0
1854,2016-02-02,319.0,62.0
1855,2016-02-03,303.0,60.0
1856,2016-02-04,298.0,601.0
1857,2016-02-05,297.0,60.0
1858,2016-02-06,296.0787074434193,-740.4221472326494
1859,2016-02-07,294.75713841144415,-742.7069436890727
1860,2016-02-08,293.0,60.0
1861,2016-02-09,291.0,60.0
1862,2016-02-10,290.0,62.5
1863,2016-02-11,290.0,62.5
1864,2016-02-12,291.0,62.5
1865,2016-02-13,291.52697244843733,814.5174971215698
1866,2016-02-14,291.8573893054865,816.6697849356341
1867,2016-02-15,295.0,62.5
1868,2016-02-16,301.0,62.5
1869,2016-02-17,307.0,63.0
1870,2016-02-18,313.0,63.0
1871,2016-02-19,315.0,62.5
1872,2016-02-20,316.0,62.5
1873,2016-02-21,316.2165437668245,753.5662749230814
1874,2016-02-22,316.0490767410041,754.7252438019102
1875,2016-02-23,318.0,60.0
1876,2016-02-24,322.0,58.0
1877,2016-02-25,325.0,52.5
1878,2016-02-26,327.0,51.0
1879,2016-02-27,327.743195395793,712.4081028752291
1880,2016-02-28,327.6017096965851,714.3117071263536
1881,2016-02-29,329.0,51.0
1882,2016-03-01,332.0,51.0
1883,2016-03-02,335.0,51.0
1884,2016-03-03,342.0,51.0
1885,2016-03-04,349.0,52.5
1886,2016-03-05,351.00392494099685,-562.4909907806963
1887,2016-03-06,349.1119468131723,-560.1150284557223
1888,2016-03-07,354.0,65.0
1889,2016-03-08,366.0,65.0
