,날짜,OIL_CL,OIL_DU,OIL_BRT
2772,2014-11-06,77.91,79.93,82.86
2773,2014-11-07,78.65,80.18,83.39
2774,2014-11-08,77.75524083692166,79.33143087544552,82.35813456805602
2775,2014-11-09,77.34964805102362,78.81788683011091,81.82791949915213
2776,2014-11-10,77.4,79.39,82.34
2777,2014-11-11,77.94,78.84,81.67
2778,2014-11-12,77.18,78.22,80.38
2779,2014-11-13,74.21,76.13,77.92
2780,2014-11-14,75.82,76.84,79.41
2781,2014-11-15,74.83941898431165,76.43652646267124,78.37114703850983
2782,2014-11-16,74.70572092197303,76.31230216963829,78.14051960898743
2783,2014-11-17,75.64,76.85,79.31
2784,2014-11-18,74.61,76.48,78.47
2785,2014-11-19,74.58,76.3,78.1
2786,2014-11-20,75.85,76.64,79.33
2787,2014-11-21,76.51,77.03,80.36
2788,2014-11-22,76.92424901137085,77.62632057900014,80.84527507455236
2789,2014-11-23,76.44451293971079,77.23583787556316,80.46131791482458
2790,2014-11-24,75.78,76.95,79.68
2791,2014-11-25,74.09,76.73,78.33
2792,2014-11-26,73.69,74.66,77.75
2793,2014-11-27,69.8278083367257,72.24653077773542,73.92250735960663
2794,2014-11-28,66.15,67.37,70.15
2795,2014-11-29,67.43140410720011,69.7218109441183,71.32556237352613
2796,2014-11-30,67.06943970528349,68.78231915489665,70.79426736227765
2797,2014-12-01,69.0,70.09,72.54
2798,2014-12-02,66.88,68.03,70.54
2799,2014-12-03,67.38,67.06,69.92
2800,2014-12-04,66.81,66.95,69.64
2801,2014-12-05,65.84,66.19,69.07
2802,2014-12-06,65.70231532810799,66.15989025070672,68.54922110039112
2803,2014-12-07,64.72890186924113,65.55606931405319,67.64058804225785
2804,2014-12-08,63.05,64.23,66.19
2805,2014-12-09,63.82,64.7,66.84
2806,2014-12-10,60.94,62.91,64.24
2807,2014-12-11,59.95,62.62,63.68
2808,2014-12-12,57.81,61.58,61.85
2809,2014-12-13,57.66983787478045,61.37088470000184,61.749038041312055
2810,2014-12-14,56.95155103372521,61.02511423287692,61.18748815236917
2811,2014-12-15,55.91,61.13,61.06
2812,2014-12-16,55.93,60.4,59.86
2813,2014-12-17,56.47,60.73,61.18
2814,2014-12-18,54.36,60.05,59.27
2815,2014-12-19,57.13,60.6,61.38
2816,2014-12-20,55.995293794996556,60.319295408902995,60.76137840243379
2817,2014-12-21,56.08197418082213,60.31561157114776,60.86727314852517
2818,2014-12-22,55.26,60.31,60.11
2819,2014-12-23,57.12,60.67,61.69
2820,2014-12-24,55.84,60.41,60.24
2821,2014-12-25,55.73504472742483,60.680958484161366,60.3962350999377
2822,2014-12-26,54.73,60.4,59.45
2823,2014-12-27,55.14538940270644,60.93082447542064,59.623945855872165
2824,2014-12-28,54.74651409084232,60.710627751484786,59.10360867889646
2825,2014-12-29,53.61,60.23,57.88
2826,2014-12-30,54.12,60.15,57.9
2827,2014-12-31,53.27,60.11,57.33
2828,2015-01-01,52.45736184668627,56.99278664641055,56.12764293804066
2829,2015-01-02,52.69,53.7,56.42
2830,2015-01-03,50.964551552622865,53.65266278505176,54.18474535457641
2831,2015-01-04,50.2839898211721,52.109615764914764,53.283742774739906
2832,2015-01-05,50.04,49.47,53.11
2833,2015-01-06,47.93,48.17,51.1
2834,2015-01-07,48.65,48.23,51.15
2835,2015-01-08,48.79,48.0,50.96
2836,2015-01-09,48.36,47.71,50.11
2837,2015-01-10,47.59812223284096,46.17674690912398,49.43696280940792
2838,2015-01-11,47.38339476818135,45.742170977330716,49.05570540080042
2839,2015-01-12,46.07,45.95,47.43
2840,2015-01-13,45.89,45.35,46.59
2841,2015-01-14,48.48,46.5,48.69
2842,2015-01-15,46.25,45.58,47.67
2843,2015-01-16,48.69,46.11,50.17
2844,2015-01-17,47.08909802480823,45.676449456370506,48.13153355511723
2845,2015-01-18,47.02642223910392,45.74081634996287,48.11768350061917
2846,2015-01-19,46.94064203784526,45.78938532390201,48.1345576656911
2847,2015-01-20,46.47,45.28,47.99
2848,2015-01-21,47.78,45.53,49.03
2849,2015-01-22,46.31,45.39,48.52
2850,2015-01-23,45.59,45.51,48.79
2851,2015-01-24,46.16517479823642,45.79526139879958,48.67979178460057
2852,2015-01-25,45.940768103651564,45.749042854819464,48.88101126709243
2853,2015-01-26,45.15,45.41,48.16
2854,2015-01-27,46.23,45.64,49.6
2855,2015-01-28,44.45,45.53,48.47
2856,2015-01-29,44.53,46.76,49.13
2857,2015-01-30,48.24,46.76,52.99
2858,2015-01-31,47.23433204233399,47.82115286423566,51.91912216771475
2859,2015-02-01,48.60611765733728,49.172511274816145,53.00230297171609
2860,2015-02-02,49.57,50.7,54.75
2861,2015-02-03,53.05,52.88,57.91
2862,2015-02-04,48.45,54.04,54.16
2863,2015-02-05,50.48,53.65,56.57
2864,2015-02-06,51.69,54.48,57.8
2865,2015-02-07,52.51775021586487,54.43372695795912,58.048818328572196
2866,2015-02-08,53.02514167504479,54.4403954635589,57.89716776356498
2867,2015-02-09,52.86,54.85,58.34
2868,2015-02-10,50.02,53.8,56.43
2869,2015-02-11,48.84,53.27,54.66
2870,2015-02-12,51.21,55.21,57.05
2871,2015-02-13,52.78,55.84,61.52
2872,2015-02-14,52.181251556326075,54.95428294106669,60.825373602815986
2873,2015-02-15,52.709590297659744,55.11891026130283,61.77969094627696
2874,2015-02-16,52.97076089392341,55.30610312648703,62.25536670478813
2875,2015-02-17,53.53,56.18,62.53
2876,2015-02-18,52.14,56.21,60.53
2877,2015-02-19,51.83,56.21,60.21
2878,2015-02-20,50.81,56.21,60.22
2879,2015-02-21,50.96492892026934,56.481562062733786,59.122989853097216
2880,2015-02-22,50.492887172460215,56.680412492737496,58.81290126440966
2881,2015-02-23,49.45,55.24,58.9
2882,2015-02-24,49.28,55.08,58.66
2883,2015-02-25,50.99,55.46,61.63
2884,2015-02-26,48.17,57.41,60.05
2885,2015-02-27,49.76,59.96,62.58
2886,2015-02-28,49.35639646045238,57.308011595770864,61.67716993938196
2887,2015-03-01,49.44960797092558,57.318360866778285,61.721196142412865
2888,2015-03-02,49.59,57.03,59.54
2889,2015-03-03,50.52,58.67,61.02
2890,2015-03-04,51.53,58.14,60.55
2891,2015-03-05,50.76,57.85,60.48
2892,2015-03-06,49.61,57.41,59.73
2893,2015-03-07,50.0503060486112,56.858380934513676,58.80079188400971
2894,2015-03-08,49.77820976486641,56.704657250782155,58.27884572808827
2895,2015-03-09,50.0,57.41,58.53
2896,2015-03-10,48.29,55.1,56.39
2897,2015-03-11,48.17,55.91,57.54
2898,2015-03-12,47.05,55.53,57.08
2899,2015-03-13,44.84,54.35,54.67
2900,2015-03-14,45.66429935664253,55.352768605348594,55.50716567681648
2901,2015-03-15,45.00649420937699,55.11441913369555,55.18700940989677
2902,2015-03-16,43.88,53.94,53.94
2903,2015-03-17,43.46,53.58,53.51
2904,2015-03-18,44.66,54.57,55.91
2905,2015-03-19,45.53,53.86,54.43
2906,2015-03-20,46.57,54.32,55.32
2907,2015-03-21,45.3648869603921,54.15508030454223,54.883604204220774
2908,2015-03-22,46.142156357996015,54.073650166477506,55.10262540258181
2909,2015-03-23,47.45,54.47,55.92
2910,2015-03-24,47.51,54.33,55.11
2911,2015-03-25,49.21,54.58,56.48
2912,2015-03-26,51.43,55.03,59.19
2913,2015-03-27,48.87,54.68,56.41
2914,2015-03-28,48.91014656751963,54.05582733885416,57.11009596249063
2915,2015-03-29,48.26783808635111,54.13131653437775,57.14948093916604
2916,2015-03-30,48.68,54.64,56.29
2917,2015-03-31,47.6,53.72,55.11
2918,2015-04-01,50.09,55.47,57.1
2919,2015-04-02,49.14,54.82,54.95
2920,2015-04-03,51.79657134643886,54.8450182268279,56.30486748928554
2921,2015-04-04,52.72057775200823,55.055009708284345,56.26148368836777
2922,2015-04-05,53.08510879679689,55.28741823739628,56.28613022738784
2923,2015-04-06,52.14,56.24,58.12
2924,2015-04-07,53.98,55.15,59.1
2925,2015-04-08,50.42,54.03,55.55
2926,2015-04-09,50.79,54.92,56.57
2927,2015-04-10,51.64,55.98,57.87
2928,2015-04-11,51.20911270664757,56.7492976746275,58.103310226963444
2929,2015-04-12,51.98057884832271,56.91175255958724,58.73954243560108
2930,2015-04-13,51.91,56.26,57.93
2931,2015-04-14,53.29,56.91,58.43
2932,2015-04-15,56.39,58.79,60.32
2933,2015-04-16,56.71,58.74,63.98
2934,2015-04-17,55.74,58.74,63.45
2935,2015-04-18,56.16174692781812,57.33988447481946,62.378869823760404
2936,2015-04-19,56.27224640961943,57.43050067493097,62.79486545494081
2937,2015-04-20,56.38,58.42,63.45
2938,2015-04-21,56.61,58.42,62.08
2939,2015-04-22,56.16,57.95,62.73
2940,2015-04-23,57.74,58.38,64.85
2941,2015-04-24,57.15,58.27,65.28
2942,2015-04-25,57.30131244740889,59.124392348479304,64.81733809026102
2943,2015-04-26,57.533834978204084,59.59840670621725,65.07550000418735
2944,2015-04-27,56.99,58.46,64.83
2945,2015-04-28,57.06,58.43,64.64
2946,2015-04-29,58.58,58.51,65.84
2947,2015-04-30,59.63,64.24,66.78
2948,2015-05-01,59.15,64.24,66.46
2949,2015-05-02,59.106852349364715,63.057272784428704,66.17491502001944
2950,2015-05-03,59.315030293137674,63.49825176782996,66.29386685983107
2951,2015-05-04,58.93,64.13,66.45
2952,2015-05-05,60.4,65.12,67.52
2953,2015-05-06,60.93,65.63,67.77
2954,2015-05-07,58.94,63.89,65.54
2955,2015-05-08,59.39,63.96,65.39
2956,2015-05-09,60.05196128666028,64.79571894933827,66.64581860577495
2957,2015-05-10,60.089427007394875,64.78722902643977,66.64418401461128
2958,2015-05-11,59.25,63.71,64.91
2959,2015-05-12,60.75,64.94,66.86
2960,2015-05-13,60.5,64.9,66.81
2961,2015-05-14,59.88,64.64,66.59
2962,2015-05-15,59.69,64.58,66.81
2963,2015-05-16,59.80208466268732,64.18913370575437,66.12410448013645
2964,2015-05-17,59.66883816038356,64.08372528822227,65.93653787238806
2965,2015-05-18,59.43,64.3,66.27
2966,2015-05-19,57.99,63.08,64.02
2967,2015-05-20,58.98,63.65,65.03
2968,2015-05-21,60.72,64.08,66.54
2969,2015-05-22,59.72,63.69,65.37
2970,2015-05-23,58.54375725516143,63.45388474089445,64.35080570234229
2971,2015-05-24,58.47296700196379,63.35385182218636,64.14814567496477
2972,2015-05-25,58.47105667718989,63.256166687043574,63.99184204714689
2973,2015-05-26,58.03,63.5,63.72
2974,2015-05-27,57.51,63.38,62.06
2975,2015-05-28,57.68,60.83,62.58
2976,2015-05-29,60.3,63.77,65.56
2977,2015-05-30,59.28570126320201,62.80295776480929,63.83596143918872
2978,2015-05-31,59.435817113377354,62.71935933105837,63.870660630899565
2979,2015-06-01,60.2,63.07,64.88
2980,2015-06-02,61.26,63.72,65.49
2981,2015-06-03,59.64,62.22,63.8
2982,2015-06-04,58.0,60.59,62.03
2983,2015-06-05,59.13,61.65,63.31
2984,2015-06-06,59.74967043042072,62.267072183424276,64.19079012836366
2985,2015-06-07,59.77582046018252,62.19990823463051,64.20519579590135
2986,2015-06-08,58.14,61.01,62.69
2987,2015-06-09,60.14,62.46,64.88
2988,2015-06-10,61.43,63.15,65.7
2989,2015-06-11,60.77,63.05,65.11
2990,2015-06-12,59.96,62.43,63.87
2991,2015-06-13,59.93697574235687,61.8462279967394,63.92832311910058
2992,2015-06-14,59.96454413998652,61.79549853290279,63.82162655929598
2993,2015-06-15,59.52,62.02,62.61
2994,2015-06-16,59.97,61.72,63.7
2995,2015-06-17,59.92,61.92,63.87
2996,2015-06-18,60.45,62.09,64.26
2997,2015-06-19,59.61,61.55,63.02
2998,2015-06-20,60.15007642381748,61.85296051577443,63.44614077424584
2999,2015-06-21,60.18604457887279,61.95618107374369,63.49466209965288
3000,2015-06-22,60.38,61.7,63.34
3001,2015-06-23,61.01,62.01,64.45
3002,2015-06-24,60.27,61.88,63.49
3003,2015-06-25,59.7,61.88,63.2
3004,2015-06-26,59.63,61.9,63.26
3005,2015-06-27,60.04535127396638,62.71069652961833,63.97996089003639
3006,2015-06-28,59.607356259885016,62.456408010058816,63.63710649412271
3007,2015-06-29,58.33,61.9,62.01
3008,2015-06-30,59.47,62.58,63.59
3009,2015-07-01,56.96,61.23,62.01
3010,2015-07-02,56.93,61.14,62.07
3011,2015-07-03,55.188050352428796,58.975727719604016,59.45826747885084
3012,2015-07-04,54.41438560960881,58.41088484347592,58.78668663419933
3013,2015-07-05,53.77558170820336,57.99094884142269,58.28579366371919
3014,2015-07-06,52.53,56.34,56.54
3015,2015-07-07,52.33,56.82,56.85
3016,2015-07-08,51.65,57.22,57.05
3017,2015-07-09,52.78,58.25,58.61
3018,2015-07-10,52.74,58.4,58.73
3019,2015-07-11,52.13704242098339,57.753537375341736,57.95335358179935
3020,2015-07-12,51.94620276065217,57.75618519566423,57.93830980646713
3021,2015-07-13,52.2,57.89,57.85
3022,2015-07-14,53.04,58.0,58.51
3023,2015-07-15,51.41,56.96,57.05
3024,2015-07-16,50.91,56.83,57.51
3025,2015-07-17,50.89,56.95,57.1
3026,2015-07-18,50.65687257540487,57.26453069628162,57.178696967762576
3027,2015-07-19,50.41793550732032,57.09799804283159,56.940536463526584
3028,2015-07-20,50.15,56.7,56.65
3029,2015-07-21,50.86,56.83,57.04
3030,2015-07-22,49.19,56.58,56.13
3031,2015-07-23,48.45,56.37,55.27
3032,2015-07-24,48.14,56.25,54.62
3033,2015-07-25,48.84002087555314,55.59126070081387,54.84222325139938
3034,2015-07-26,48.55298639971529,55.255547573591315,54.380946018259635
3035,2015-07-27,47.39,56.07,53.47
3036,2015-07-28,47.98,56.11,53.3
3037,2015-07-29,48.79,56.11,53.38
3038,2015-07-30,48.52,53.36,53.31
3039,2015-07-31,47.12,52.25,52.21
3040,2015-08-01,46.69861649352042,52.81287120914811,51.13392168670891
3041,2015-08-02,46.37864607504452,52.406907383415096,50.68701429216429
3042,2015-08-03,45.17,49.52,49.52
3043,2015-08-04,45.74,50.09,49.99
3044,2015-08-05,45.15,49.94,49.59
3045,2015-08-06,44.66,49.93,49.52
3046,2015-08-07,43.87,49.75,48.61
3047,2015-08-08,44.44188764789734,50.294593119900725,49.33110690517603
3048,2015-08-09,44.11627192399086,49.996452191128945,49.32604517072457
3049,2015-08-10,44.96,50.65,50.41
3050,2015-08-11,43.08,49.56,49.18
3051,2015-08-12,43.3,50.25,49.66
3052,2015-08-13,42.23,49.84,49.22
3053,2015-08-14,42.5,49.59,49.19
3054,2015-08-15,42.14564166426021,48.53107530938196,49.278963918544896
3055,2015-08-16,41.814380634923154,48.34075727757141,48.960733442202006
3056,2015-08-17,41.87,49.29,48.74
3057,2015-08-18,42.62,49.12,48.81
3058,2015-08-19,40.8,48.38,47.16
3059,2015-08-20,41.32,48.2,46.62
3060,2015-08-21,40.45,47.69,45.46
3061,2015-08-22,40.01855398100376,47.634638977309024,44.85422387661545
3062,2015-08-23,39.94249194422951,47.692545342106214,43.80429328131669
3063,2015-08-24,38.24,46.85,42.69
3064,2015-08-25,39.31,47.04,43.21
3065,2015-08-26,38.6,47.08,43.14
3066,2015-08-27,42.56,45.76,47.56
3067,2015-08-28,45.22,48.7,50.05
3068,2015-08-29,45.9489580453352,48.78414534629737,51.08738531476543
3069,2015-08-30,47.453709409269486,48.7529147728944,52.00145492385327
3070,2015-08-31,49.2,52.7,54.15
3071,2015-09-01,45.41,47.58,49.56
3072,2015-09-02,46.25,48.26,50.5
3073,2015-09-03,46.75,48.55,50.68
3074,2015-09-04,46.05,47.58,49.61
3075,2015-09-05,45.3597794158203,47.416595955986935,49.31436199999355
3076,2015-09-06,45.069663802420024,47.20605365181413,48.87866722315708
3077,2015-09-07,44.89572545492335,47.00957072273785,48.517825418501154
3078,2015-09-08,45.94,47.34,49.52
3079,2015-09-09,44.15,46.07,47.58
3080,2015-09-10,45.92,47.01,48.89
3081,2015-09-11,44.63,46.12,48.14
3082,2015-09-12,45.0892381343598,46.2380467038043,47.836410977929674
3083,2015-09-13,45.230170185740555,46.12592002530715,47.924687006357004
3084,2015-09-14,44.0,45.55,46.37
3085,2015-09-15,44.59,45.45,46.63
3086,2015-09-16,47.15,45.89,49.75
3087,2015-09-17,46.9,45.68,49.08
3088,2015-09-18,44.68,45.13,47.47
3089,2015-09-19,45.858919567675756,45.70854378368781,48.56078869276944
3090,2015-09-20,45.83445093589628,45.677292989894376,48.528230090485685
3091,2015-09-21,46.68,45.68,48.92
3092,2015-09-22,46.36,45.7,49.08
3093,2015-09-23,44.48,45.38,47.75
3094,2015-09-24,44.91,45.46,48.17
3095,2015-09-25,45.7,45.48,48.6
3096,2015-09-26,45.072668732808644,45.718065184086015,47.68645241378641
3097,2015-09-27,45.02242805993572,45.76290670927667,47.661760544193505
3098,2015-09-28,44.43,45.34,47.34
3099,2015-09-29,45.23,45.39,48.23
3100,2015-09-30,45.09,45.66,48.37
3101,2015-10-01,44.74,45.75,47.69
3102,2015-10-02,45.54,45.75,48.13
3103,2015-10-03,45.96336479091966,46.26023281737275,49.18181943824233
3104,2015-10-04,46.32725104078723,46.38116666154748,49.7131976058515
3105,2015-10-05,46.26,46.44,49.25
3106,2015-10-06,48.53,48.69,51.92
3107,2015-10-07,47.81,48.06,51.33
3108,2015-10-08,49.43,49.22,53.05
3109,2015-10-09,49.63,48.77,52.65
3110,2015-10-10,48.38272783362781,47.116585536237054,51.992600583918396
3111,2015-10-11,48.38999142678105,47.190727304033445,51.6304434604328
3112,2015-10-12,47.1,47.14,49.86
3113,2015-10-13,46.66,46.86,49.24
3114,2015-10-14,46.64,46.83,49.15
3115,2015-10-15,46.38,46.92,49.73
3116,2015-10-16,47.26,47.13,50.46
3117,2015-10-17,46.17795530085267,47.290394356072674,48.6238097703152
3118,2015-10-18,45.69690077964306,47.24947493895604,48.376088224572044
3119,2015-10-19,45.89,46.23,48.61
3120,2015-10-20,46.29,46.06,48.71
3121,2015-10-21,45.2,45.91,47.85
3122,2015-10-22,45.38,45.93,48.08
3123,2015-10-23,44.6,45.9,47.99
3124,2015-10-24,44.607105594053785,46.6587748815172,47.97238202909874
3125,2015-10-25,44.7248950534003,46.50279427948756,48.08553484301746
3126,2015-10-26,43.98,45.79,47.54
3127,2015-10-27,43.2,45.7,46.81
3128,2015-10-28,45.94,45.96,49.05
3129,2015-10-29,46.06,46.3,48.8
3130,2015-10-30,46.59,46.73,49.56
3131,2015-10-31,46.40644374460893,45.31694645123336,49.26004868548445
3132,2015-11-01,46.48396162387023,45.11996414991726,49.277499987929836
3133,2015-11-02,46.14,45.49,48.79
3134,2015-11-03,47.9,47.02,50.54
3135,2015-11-04,46.32,45.28,48.58
3136,2015-11-05,45.2,44.69,47.98
3137,2015-11-06,44.29,44.39,47.42
3138,2015-11-07,44.91090747725837,44.037243701041,47.72537565477646
3139,2015-11-08,44.30903821579311,43.87331918606501,47.190549574613286
3140,2015-11-09,43.87,44.16,47.19
3141,2015-11-10,44.21,44.32,47.44
3142,2015-11-11,42.93,43.31,45.81
3143,2015-11-12,41.75,42.55,45.19
3144,2015-11-13,40.74,42.11,44.47
3145,2015-11-14,41.256457950843995,42.988945455229405,44.49773017585545
3146,2015-11-15,41.11779210810191,42.85807872659352,44.36673317430437
3147,2015-11-16,41.74,41.71,44.56
3148,2015-11-17,40.67,41.29,43.57
3149,2015-11-18,40.75,41.54,44.14
3150,2015-11-19,41.72,41.65,44.18
3151,2015-11-20,41.9,41.78,44.66
3152,2015-11-21,42.250684781639826,42.118608570821024,45.26092230333271
3153,2015-11-22,42.437376280309856,41.95399569980331,45.402529412601574
3154,2015-11-23,41.75,41.71,44.83
3155,2015-11-24,42.87,41.94,46.12
3156,2015-11-25,43.04,41.92,46.17
3157,2015-11-26,42.49317985989203,41.075553909902,45.350440442682746
3158,2015-11-27,41.71,41.7,44.86
3159,2015-11-28,42.10650420062438,40.50433883145306,44.95328551352676
3160,2015-11-29,41.80952200872585,40.18573274635403,44.66193043789962
3161,2015-11-30,41.65,40.68,44.61
3162,2015-12-01,41.85,40.46,44.44
3163,2015-12-02,39.94,38.57,42.49
3164,2015-12-03,41.08,39.82,43.84
3165,2015-12-04,39.97,38.93,43.0
3166,2015-12-05,39.0028703538693,37.97126421067057,41.93065965910589
3167,2015-12-06,38.553752024477944,37.62244639149946,41.451922799427145
3168,2015-12-07,37.65,36.67,40.73
3169,2015-12-08,37.51,36.31,40.26
3170,2015-12-09,37.16,36.21,40.11
3171,2015-12-10,36.76,36.21,39.73
3172,2015-12-11,35.62,35.42,37.93
3173,2015-12-12,36.39724629487851,35.81024871428425,38.754097491732985
3174,2015-12-13,36.12752938107005,35.5550006410503,38.33355924884701
3175,2015-12-14,36.31,35.33,37.92
3176,2015-12-15,37.35,35.32,38.45
3177,2015-12-16,35.52,34.82,37.19
3178,2015-12-17,34.95,34.64,37.06
3179,2015-12-18,34.73,34.58,36.88
3180,2015-12-19,35.53373288681036,34.52900817932119,36.862814601073374
3181,2015-12-20,35.65738971499546,34.466236017564164,36.81716814598796
3182,2015-12-21,34.74,34.32,36.35
3183,2015-12-22,36.14,34.38,36.11
3184,2015-12-23,37.5,34.6,37.36
3185,2015-12-24,38.1,34.72,37.89
3186,2015-12-25,37.1659334745465,34.57855262995046,36.96931715080838
3187,2015-12-26,37.443588671526705,34.57166094739924,37.036707199918965
3188,2015-12-27,37.63031094869738,34.50797278039738,37.100369738759206
3189,2015-12-28,36.81,34.58,36.62
3190,2015-12-29,37.87,34.66,37.79
3191,2015-12-30,36.6,34.57,36.46
3192,2015-12-31,37.04,34.59,37.28
3193,2016-01-01,37.19992853740764,33.337584678628566,37.296660632309646
3194,2016-01-02,36.84105329572107,32.93311760492289,37.13963066974119
3195,2016-01-03,36.39124513422497,32.471854046766595,36.84665490371132
3196,2016-01-04,36.76,32.1,37.22
3197,2016-01-05,35.97,30.84,36.42
3198,2016-01-06,33.97,28.99,34.23
3199,2016-01-07,33.27,29.0,33.75
3200,2016-01-08,33.16,29.16,33.55
3201,2016-01-09,32.14397537674159,28.74060213301678,32.66264128110347
3202,2016-01-10,31.509099935945645,28.168082694520162,31.953923448670135
3203,2016-01-11,31.41,27.86,31.55
3204,2016-01-12,30.44,27.33,30.86
3205,2016-01-13,30.48,27.02,30.31
3206,2016-01-14,31.2,27.24,30.88
3207,2016-01-15,29.42,26.34,28.94
3208,2016-01-16,29.58254651385178,25.94532378091577,29.34813446712272
3209,2016-01-17,29.575237480616455,25.776923581544256,29.18825597237358
3210,2016-01-18,29.657580791318352,25.66625470204776,29.10678309729361
3211,2016-01-19,28.46,26.07,28.76
3212,2016-01-20,28.35,25.56,27.88
3213,2016-01-21,29.53,26.02,29.25
3214,2016-01-22,32.19,26.72,32.18
3215,2016-01-23,30.917428439715174,26.24834517796419,30.18741202416949
3216,2016-01-24,31.15139931968515,26.69364816515289,30.818968761623125
3217,2016-01-25,30.34,26.38,30.5
3218,2016-01-26,31.45,26.59,31.8
3219,2016-01-27,32.3,26.7,33.1
3220,2016-01-28,33.22,30.39,34.8
3221,2016-01-29,33.62,31.7,35.99
3222,2016-01-30,32.12020485605507,29.896880611806782,34.93954387114604
3223,2016-01-31,32.209169154875056,30.07509436385466,35.04652371917936
3224,2016-02-01,31.62,29.94,34.24
3225,2016-02-02,29.88,28.47,32.72
3226,2016-02-03,32.28,30.93,35.04
3227,2016-02-04,31.72,30.4,34.46
3228,2016-02-05,30.89,30.07,34.06
3229,2016-02-06,29.404310495823516,29.763137516203034,32.54949818901921
3230,2016-02-07,28.710681090868725,29.612919192969287,32.07162582086378
3231,2016-02-08,29.69,30.07,32.88
3232,2016-02-09,27.94,30.07,30.32
3233,2016-02-10,27.45,27.46,30.84
3234,2016-02-11,26.21,26.9,30.06
3235,2016-02-12,29.44,28.94,33.36
3236,2016-02-13,28.857529820623178,28.33561140979692,32.02777455714525
3237,2016-02-14,29.179920136320376,28.210267631840864,32.24074940310793
3238,2016-02-15,29.500117243568578,28.141147403423542,32.4646560364675
3239,2016-02-16,29.04,28.51,32.18
3240,2016-02-17,30.66,29.57,34.5
3241,2016-02-18,30.77,29.54,34.28
3242,2016-02-19,29.64,29.18,33.01
3243,2016-02-20,31.068204653074595,28.63889950441772,33.74816601421896
3244,2016-02-21,31.375242509628794,28.90712057323272,34.037663371959965
3245,2016-02-22,33.39,29.56,34.69
3246,2016-02-23,31.87,29.29,33.27
3247,2016-02-24,32.15,29.34,34.41
3248,2016-02-25,33.07,29.26,35.29
3249,2016-02-26,32.78,29.36,35.1
3250,2016-02-27,33.26250748050305,31.342646750983665,35.96319357056856
3251,2016-02-28,33.625044707119386,31.72871450788467,36.29730784206491
3252,2016-02-29,33.75,32.49,36.57
3253,2016-03-01,34.4,32.17,36.81
3254,2016-03-02,34.66,32.17,36.93
3255,2016-03-03,34.57,32.1,37.07
3256,2016-03-04,35.92,33.64,38.72
3257,2016-03-05,36.179321664619216,33.571506637493705,38.34012741824006
3258,2016-03-06,36.66821009050282,33.7997029237957,38.68695300546877
3259,2016-03-07,37.9,33.64,40.84
3260,2016-03-08,36.5,34.37,39.65
3261,2016-03-09,38.29,35.26,41.07
3262,2016-03-10,37.84,34.59,40.05
3263,2016-03-11,38.5,34.98,40.39
3264,2016-03-12,37.616403279542304,34.695266229810635,40.416040161357856
3265,2016-03-13,37.59586552445505,34.765591045513624,40.60397692585963
3266,2016-03-14,37.18,34.51,39.53
3267,2016-03-15,36.34,34.17,38.74
3268,2016-03-16,38.46,35.03,40.33
3269,2016-03-17,40.2,35.6,41.54
3270,2016-03-18,39.44,35.56,41.2
3271,2016-03-19,39.79464210967053,34.78046749125661,41.11229753728681
3272,2016-03-20,40.13050936390231,34.77609829051323,41.09175369865287
3273,2016-03-21,41.52,35.68,41.54
3274,2016-03-22,41.45,35.77,41.79
3275,2016-03-23,39.79,35.31,40.47
3276,2016-03-24,39.46,35.23,40.44
3277,2016-03-25,40.37712400762071,34.915021003285986,40.5315222056963
3278,2016-03-26,40.1399026108763,34.97495928913844,40.32797344714761
3279,2016-03-27,39.807166438969176,35.04561548942355,40.093923868613125
3280,2016-03-28,39.39,35.22,40.27
3281,2016-03-29,38.28,35.11,39.14
3282,2016-03-30,38.32,35.17,39.26
3283,2016-03-31,38.34,36.35,40.33
3284,2016-04-01,36.79,34.74,38.67
3285,2016-04-02,36.87043378521273,35.69462889421954,38.67091694385819
3286,2016-04-03,36.697812253024566,35.8403104955331,38.706989887987085
3287,2016-04-04,35.7,34.05,37.69
3288,2016-04-05,35.89,34.14,37.87
3289,2016-04-06,37.75,35.73,39.84
3290,2016-04-07,37.26,35.39,39.43
3291,2016-04-08,39.72,37.13,41.94
3292,2016-04-09,38.62858117662596,36.93947630649987,41.18467990844234
3293,2016-04-10,39.444792350014595,37.160183308841894,41.97450363779854
3294,2016-04-11,40.36,37.73,42.83
3295,2016-04-12,42.17,39.03,44.69
3296,2016-04-13,41.76,38.63,44.18
3297,2016-04-14,41.5,38.48,43.84
3298,2016-04-15,40.36,38.04,43.1
3299,2016-04-16,41.38963091946575,38.2562656830747,43.84199841157151
3300,2016-04-17,41.26164147594145,38.35257431556711,43.715770705299285
3301,2016-04-18,39.78,37.94,42.91
3302,2016-04-19,41.08,38.32,44.03
3303,2016-04-20,44.18,38.93,45.8
3304,2016-04-21,43.18,38.57,44.53
3305,2016-04-22,43.73,38.75,45.11
3306,2016-04-23,43.59379040409438,38.67761491374095,45.457878651133356
3307,2016-04-24,44.04495239742495,38.949572895502655,45.78983003032803
3308,2016-04-25,42.64,38.62,44.48
3309,2016-04-26,44.04,38.79,45.74
3310,2016-04-27,45.33,38.96,47.18
3311,2016-04-28,46.03,44.41,47.77
3312,2016-04-29,45.92,43.93,47.37
3313,2016-04-30,45.14473825653455,42.02387673110784,46.39486674091453
